,Wind 2013,Wind 2015,Wind 2016,"Wind 2030, TU EEG, ""Stromzukunft""",WEB 2015 Umgebung Wien,Hochrechnung Ueberschuss 2050,Wind AT 2017,Wind AT 2018,Wind AT 2019,Wind AT 2020
2018-10-23 11:00:00,0.10649421109645421,0.3872571012646895,0.014737174183743918,0.7790163929845618,0.14874470444400215,0.4488188976377953,0.8638415033815192,0.4913262714353083,0.1262234222072224,0.0
2018-10-23 12:00:00,0.11420388930490438,0.3699960229137921,0.024835891430451496,0.8508196715892624,0.19758530400820923,0.468503937007874,0.881032128657365,0.5328857050317484,0.22645966925413433,0.0
2018-10-23 13:00:00,0.119885488839324,0.36633497917904095,0.048587123262462076,0.8940983606542154,0.2105563467836363,0.42913385826771655,0.9048738574108889,0.558302218140315,0.3064461694228822,0.0
2018-10-23 14:00:00,0.08633003851480149,0.3644735795987663,0.09693191184055663,0.8832786888372974,0.09522760228597424,0.31496062992125984,0.9159001827391339,0.5864664623957537,0.38305771177860276,0.0
2018-10-23 15:00:00,0.0737536724880036,0.2820361559394856,0.15188699104958658,0.8573770482573799,0.1501017108619963,0.15748031496062992,0.9238622000439475,0.5692931427278033,0.4495443806952413,0.0003372681281618886
2018-10-23 16:00:00,0.10210982541830857,0.18425487710371377,0.22478515652972494,0.8416393444635807,0.10573987867070235,0.0,0.9395079002278136,0.7245399525260752,0.5460681741478232,0.01045531197301855
2018-10-23 17:00:00,0.15635147375980624,0.20196309600595982,0.37629122382350844,0.8236065566043166,0.06398543738255433,0.0,0.9423689978270382,0.9258112590344543,0.6682416469794127,0.035075885328836424
2018-10-23 18:00:00,0.21785416074133598,0.23056510077193365,0.4184758223478017,0.8042622941902507,0.04776016397807078,0.0,0.9232003575902474,0.9488235073895078,0.7293283833952076,0.03237774030354131
2018-10-23 19:00:00,0.2950310466029463,0.22752193317750244,0.4071300388869476,0.7360655728578562,0.049640587157291256,0.0,0.9151910121644539,0.917911531987197,0.689503881201485,0.04114671163575042
2018-10-23 20:00:00,0.31031611783652624,0.14443803183296774,0.4067458976045711,0.6754098365060548,0.031247980645211317,0.0,0.9029288970106282,0.9398933811621736,0.6446169422882214,0.03777403035413154
2018-10-23 21:00:00,0.19199509884638147,0.06049295728340872,0.36877947641817876,0.5996721315410276,0.02453338365026972,0.0,0.8811850060005296,0.956379768043406,0.6824164697941275,0.039123102866779086
2018-10-23 22:00:00,0.12478700756166511,0.05533985096020031,0.30384457149314614,0.5518032782392535,0.008229274634836034,0.0,0.9008171613269153,0.9598144319769961,0.7003037462031725,0.029679595278246203
2018-10-23 23:00:00,0.07520079797089903,0.05899146814075291,0.26650752989503995,0.4609836061587343,0.01287863710029699,0.0,0.891117150246125,0.9546624360766109,0.7100911238609517,0.040134907251264756
2018-10-24 00:00:00,0.07049059364785079,0.04930212000444934,0.24707731853689646,0.4255737710126218,0.01811086613196306,0.0,0.8912110552480689,0.9546624360766109,0.615929800877489,0.04856661045531197
2018-10-24 01:00:00,0.05645687923132503,0.04329340444235334,0.2362523819996653,0.4442622954004198,0.004262938733098808,0.0,0.8916749459576714,0.9419541795223276,0.5929800877489031,0.04418212478920742
2018-10-24 02:00:00,0.06568144619081713,0.05557307770602919,0.22866843643707588,0.36131147589078055,0.00412788428483177,0.0,0.9161916638651675,0.9258112590344543,0.6510293621329734,0.03136593591905565
2018-10-24 03:00:00,0.1016965278992255,0.05209044875318187,0.2267176343802916,0.38852458952776575,0.04396506936241376,0.0,0.9050725603950021,0.9302763221481213,0.6132298346270671,0.019224283305227654
2018-10-24 04:00:00,0.14848896309421103,0.03269919906937379,0.22000014518107708,0.38819672058951854,0.0331846226617487,0.0,0.8794567783447552,0.9374891164086605,0.5723928450894363,0.01551433389544688
2018-10-24 05:00:00,0.14610958152895986,0.019243137824913208,0.23653364090794674,0.3242622945556978,4.458735373409394e-05,0.0,0.8409245510871383,0.9388629819820965,0.5278434019574755,0.00809443507588533
2018-10-24 06:00:00,0.10149776538209757,0.014777940042241079,0.2394521729389143,0.3357377043988838,0.0,0.0,0.8502207706595699,0.9371456500153015,0.5369557880526493,0.0030354131534569982
2018-10-24 07:00:00,0.07327779617495336,0.012108845708322089,0.2609000088874362,0.3360655733371311,0.0,0.0,0.8021755910850347,0.9385195155887376,0.5558555518056024,0.0016863406408094434
2018-10-24 08:00:00,0.03752610035900658,0.011798827033168641,0.253288518158327,0.24655737715937423,0.0,0.031496062992125984,0.7430507481411505,0.9313067213281984,0.46945663179210256,0.0
2018-10-24 09:00:00,0.01724312299580824,0.010295498562864333,0.2505404757976277,0.24229508186080032,0.0,0.17716535433070865,0.7298202846072799,0.8310145344673678,0.4357070536618292,0.0003372681281618886
2018-10-24 10:00:00,0.005234128298210954,0.011209782353738849,0.29450581832785533,0.2367213108092374,0.0,0.30708661417322836,0.6976506846613691,0.7770903107100035,0.48633142085723924,0.0
2018-10-24 11:00:00,0.002686579915566091,0.03442209727771691,0.31626963892877547,0.18262295112555357,0.0,0.40551181102362205,0.6840461035997544,0.6943149099104824,0.5558555518056024,0.0
2018-10-24 12:00:00,0.00494876315605961,0.053411775752667826,0.36454018896690515,0.17278688477541673,0.03815126615160734,0.3897637795275591,0.6990277076098735,0.7303788812131783,0.6334795815052312,0.0
2018-10-24 13:00:00,0.005105976858989969,0.07815565282635455,0.3648206238744787,0.15442622917609264,0.09999457197432801,0.33070866141732286,0.6552041213027253,0.8165889459462895,0.6685791427607155,0.0
2018-10-24 14:00:00,0.00626956271881128,0.11493875705686793,0.394085793776558,0.12918032797040374,0.16009638622728953,0.26377952755905515,0.5871075944731272,0.9086379393665038,0.6814039824502194,0.0
2018-10-24 15:00:00,0.009743160418949326,0.14577784407532104,0.41730291619736226,0.1236065569188408,0.18917961853903395,0.14173228346456693,0.49860137890104855,0.9237504606743002,0.605804927438407,0.0
2018-10-24 16:00:00,0.005305104479933346,0.21793434584335175,0.3997935682036176,0.15934426235116103,0.1868016263398823,0.051181102362204724,0.46611438004856764,0.8749782328173209,0.5899426257171785,0.002023608768971332
2018-10-24 17:00:00,0.010345581714432589,0.28241988567015236,0.4113894162602414,0.17049180325609972,0.14246628808341583,0.08267716535433071,0.455955361318276,0.8519659844622673,0.6908538643266959,0.00269814502529511
2018-10-24 18:00:00,0.013356592880402578,0.2907773306729911,0.4494482432403003,0.17967213172974209,0.14445139461488157,0.047244094488188976,0.4581944321846247,0.8839083590446551,0.7586905163685453,0.002360876897133221
2018-10-24 19:00:00,0.015119095039078885,0.32894926522769014,0.4805058108726108,0.20426229490916306,0.14351312160586846,0.01968503937007874,0.392011689294642,0.8523094508556264,0.7624029699628755,0.007082630691399663
2018-10-24 20:00:00,0.017744410534413405,0.4025803099883262,0.5060334705163718,0.20950819717225214,0.17032175268364172,0.06299212598425197,0.34302144978054405,0.7403394066205896,0.6841039487006412,0.0037099494097807754
2018-10-24 21:00:00,0.021485045165167485,0.3983005164326222,0.5112515530941912,0.24131147504605857,0.11300697113582728,0.051181102362204724,0.2916362570968705,0.6493208123804523,0.5818427269659129,0.002023608768971332
2018-10-24 22:00:00,0.035225727259417576,0.39046337123835084,0.4727187295164704,0.287540983506823,0.04992555850507003,0.06692913385826771,0.2354803146944425,0.6970626410573545,0.38407019912251095,0.0006745362563237776
2018-10-24 23:00:00,0.0490173778463037,0.307069313269089,0.4116434831451636,0.26950819699551953,0.09623372561588706,0.03543307086614173,0.21890044755123927,0.6482904132003753,0.24535943300708743,0.0010118043844856662
2018-10-25 00:00:00,0.08090240519440499,0.24602133886774763,0.4074123572247106,0.31836065576407485,0.022264598158089954,0.023622047244094488,0.2041750163864228,0.4422105771849701,0.15491056361795477,0.00269814502529511
2018-10-25 01:00:00,0.09960506720283377,0.1832171284444342,0.36671378511984204,0.38032786801863855,0.0017389067956296638,0.003937007874015748,0.1689843047179751,0.319249608362445,0.10563617954775564,0.012478920741989882
2018-10-25 02:00:00,0.1031319700600267,0.12956417085385777,0.3022221925756359,0.28426229517276425,0.0,0.0,0.11417007698332059,0.23441340920276987,0.0992237597030037,0.014502529510961216
2018-10-25 03:00:00,0.0885140895387899,0.08217334219214839,0.2552228402009541,0.2783606550331807,0.00016154838309454328,0.0,0.08033497792293405,0.18941931167273973,0.14276071549105637,0.00809443507588533
2018-10-25 04:00:00,0.0786137884376733,0.04799311650020829,0.21015266967400767,0.2544262297302542,0.005039017165484994,0.0,0.0763673037808032,0.239565405103155,0.19136010799865003,0.010792580101180439
2018-10-25 05:00:00,0.07087723858840642,0.037474691426346636,0.169149491974135,0.23114754095586162,0.00038642373236214754,0.0,0.08443111410772407,0.34535305425772966,0.3034087073911576,0.0178752107925801
